FREQ,BORROWERS_CTY,TC_BORROWERS,TC_LENDERS,VALUATION,UNIT_TYPE,TC_ADJUST,TIME_PERIOD,OBS_VALUE
Q,US,N,A,M,770,A,2021-Q4,82.7
Q,US,N,A,M,770,A,2022-Q1,82.2
Q,US,N,A,M,770,A,2022-Q2,81.4
Q,US,N,A,M,770,A,2022-Q3,80.2
Q,US,N,A,M,770,A,2022-Q4,79.2
Q,US,N,A,M,770,A,2023-Q1,78.7
Q,US,N,A,M,770,A,2023-Q2,77.6
Q,US,N,A,M,770,A,2023-Q3,76.6
Q,US,N,A,M,770,A,2023-Q4,75.6
Q,US,N,A,M,770,A,2024-Q1,75.4
Q,US,N,A,M,770,A,2024-Q2,74.9
Q,US,N,A,M,770,A,2024-Q3,74.6
Q,US,N,A,M,770,A,2024-Q4,73.6
Q,US,N,A,M,770,A,2025-Q1,73.4
Q,US,N,A,M,770,A,2025-Q2,73.0
Q,CA,N,A,M,770,A,2007-Q1,82.7
Q,CA,N,A,M,770,A,2007-Q2,81.1
Q,CA,N,A,M,770,A,2007-Q3,81.3
Q,CA,N,A,M,770,A,2007-Q4,81.1
Q,CA,N,A,M,770,A,2008-Q1,84.2
Q,CA,N,A,M,770,A,2008-Q2,82.2
Q,CA,N,A,M,770,A,2008-Q3,81.8
Q,CA,N,A,M,770,A,2008-Q4,84.0
Q,CA,N,A,M,770,A,2009-Q1,85.6
Q,CA,N,A,M,770,A,2009-Q2,87.6
Q,CA,N,A,M,770,A,2009-Q3,88.9
Q,CA,N,A,M,770,A,2009-Q4,88.3
Q,CA,N,A,M,770,A,2010-Q1,87.7
Q,CA,N,A,M,770,A,2010-Q2,87.4
Q,CA,N,A,M,770,A,2010-Q3,86.1
Q,CA,N,A,M,770,A,2010-Q4,85.1
Q,CA,N,A,M,770,A,2011-Q1,86.1
Q,CA,N,A,M,770,A,2011-Q2,85.6
Q,CA,N,A,M,770,A,2011-Q3,86.9
Q,CA,N,A,M,770,A,2011-Q4,85.4
Q,CA,N,A,M,770,A,2012-Q1,86.6
Q,CA,N,A,M,770,A,2012-Q2,87.6
Q,CA,N,A,M,770,A,2012-Q3,88.9
Q,CA,N,A,M,770,A,2012-Q4,89.5
Q,CA,N,A,M,770,A,2013-Q1,92.2
Q,CA,N,A,M,770,A,2013-Q2,93.9
Q,CA,N,A,M,770,A,2013-Q3,94.4
Q,CA,N,A,M,770,A,2013-Q4,94.9
Q,CA,N,A,M,770,A,2014-Q1,97.3
Q,CA,N,A,M,770,A,2014-Q2,97.5
Q,CA,N,A,M,770,A,2014-Q3,98.9
Q,CA,N,A,M,770,A,2014-Q4,99.0
Q,CA,N,A,M,770,A,2015-Q1,104.8
Q,CA,N,A,M,770,A,2015-Q2,105.3
Q,CA,N,A,M,770,A,2015-Q3,107.3
Q,CA,N,A,M,770,A,2015-Q4,108.6
Q,CA,N,A,M,770,A,2016-Q1,107.4
Q,CA,N,A,M,770,A,2016-Q2,109.2
Q,CA,N,A,M,770,A,2016-Q3,110.4
Q,CA,N,A,M,770,A,2016-Q4,109.6
Q,CA,N,A,M,770,A,2017-Q1,110.8
Q,CA,N,A,M,770,A,2017-Q2,110.3
Q,CA,N,A,M,770,A,2017-Q3,109.6
Q,CA,N,A,M,770,A,2017-Q4,110.0
Q,CA,N,A,M,770,A,2018-Q1,110.9
Q,CA,N,A,M,770,A,2018-Q2,113.0
Q,CA,N,A,M,770,A,2018-Q3,112.3
Q,CA,N,A,M,770,A,2018-Q4,113.0
Q,CA,N,A,M,770,A,2019-Q1,114.4
Q,CA,N,A,M,770,A,2019-Q2,116.4
Q,CA,N,A,M,770,A,2019-Q3,117.3
Q,CA,N,A,M,770,A,2019-Q4,117.6
Q,CA,N,A,M,770,A,2020-Q1,121.9
Q,CA,N,A,M,770,A,2020-Q2,129.4
Q,CA,N,A,M,770,A,2020-Q3,130.9
Q,CA,N,A,M,770,A,2020-Q4,132.4
Q,CA,N,A,M,770,A,2021-Q1,132.2
Q,CA,N,A,M,770,A,2021-Q2,128.6
Q,CA,N,A,M,770,A,2021-Q3,126.9
Q,CA,N,A,M,770,A,2021-Q4,125.2
Q,CA,N,A,M,770,A,2022-Q1,120.7
Q,CA,N,A,M,770,A,2022-Q2,115.9
Q,CA,N,A,M,770,A,2022-Q3,114.9
Q,CA,N,A,M,770,A,2022-Q4,114.5
Q,CA,N,A,M,770,A,2023-Q1,115.7
Q,CA,N,A,M,770,A,2023-Q2,115.7
Q,CA,N,A,M,770,A,2023-Q3,115.6
Q,CA,N,A,M,770,A,2023-Q4,116.2
Q,CA,N,A,M,770,A,2024-Q1,114.9
Q,CA,N,A,M,770,A,2024-Q2,115.2
Q,CA,N,A,M,770,A,2024-Q3,116.0
Q,CA,N,A,M,770,A,2024-Q4,115.4
Q,CA,N,A,M,770,A,2025-Q1,115.5
Q,CA,N,A,M,770,A,2025-Q2,114.8
Q,KR,N,A,M,770,A,2007-Q1,78.8
Q,KR,N,A,M,770,A,2007-Q2,79.9
Q,KR,N,A,M,770,A,2007-Q3,80.7
Q,KR,N,A,M,770,A,2007-Q4,81.5
Q,KR,N,A,M,770,A,2008-Q1,84.6
Q,KR,N,A,M,770,A,2008-Q2,87.4
Q,KR,N,A,M,770,A,2008-Q3,90.3
Q,KR,N,A,M,770,A,2008-Q4,91.4
Q,KR,N,A,M,770,A,2009-Q1,93.8
Q,KR,N,A,M,770,A,2009-Q2,95.0
Q,KR,N,A,M,770,A,2009-Q3,95.6
Q,KR,N,A,M,770,A,2009-Q4,94.2
Q,KR,N,A,M,770,A,2010-Q1,92.7
Q,KR,N,A,M,770,A,2010-Q2,92.5
Q,KR,N,A,M,770,A,2010-Q3,91.5
Q,KR,N,A,M,770,A,2010-Q4,89.4
Q,KR,N,A,M,770,A,2011-Q1,89.7
Q,KR,N,A,M,770,A,2011-Q2,89.6
Q,KR,N,A,M,770,A,2011-Q3,91.5
Q,KR,N,A,M,770,A,2011-Q4,90.1
Q,KR,N,A,M,770,A,2012-Q1,90.8
Q,KR,N,A,M,770,A,2012-Q2,91.9
Q,KR,N,A,M,770,A,2012-Q3,93.0
Q,KR,N,A,M,770,A,2012-Q4,91.3
Q,KR,N,A,M,770,A,2013-Q1,96.4
Q,KR,N,A,M,770,A,2013-Q2,95.7
Q,KR,N,A,M,770,A,2013-Q3,95.3
Q,KR,N,A,M,770,A,2013-Q4,93.4
Q,KR,N,A,M,770,A,2014-Q1,94.1
Q,KR,N,A,M,770,A,2014-Q2,94.2
Q,KR,N,A,M,770,A,2014-Q3,95.1
Q,KR,N,A,M,770,A,2014-Q4,95.0
Q,KR,N,A,M,770,A,2015-Q1,94.9
Q,KR,N,A,M,770,A,2015-Q2,93.9
Q,KR,N,A,M,770,A,2015-Q3,94.0
Q,KR,N,A,M,770,A,2015-Q4,93.1
Q,KR,N,A,M,770,A,2016-Q1,92.7
Q,KR,N,A,M,770,A,2016-Q2,92.1
Q,KR,N,A,M,770,A,2016-Q3,90.8
Q,KR,N,A,M,770,A,2016-Q4,89.6
Q,KR,N,A,M,770,A,2017-Q1,89.0
Q,KR,N,A,M,770,A,2017-Q2,89.7
Q,KR,N,A,M,770,A,2017-Q3,89.0
Q,KR,N,A,M,770,A,2017-Q4,87.8
Q,KR,N,A,M,770,A,2018-Q1,88.3
Q,KR,N,A,M,770,A,2018-Q2,88.9
Q,KR,N,A,M,770,A,2018-Q3,90.0
Q,KR,N,A,M,770,A,2018-Q4,90.4
Q,KR,N,A,M,770,A,2019-Q1,91.7
Q,KR,N,A,M,770,A,2019-Q2,93.5
Q,KR,N,A,M,770,A,2019-Q3,94.9
Q,KR,N,A,M,770,A,2019-Q4,95.5
Q,KR,N,A,M,770,A,2020-Q1,98.5
Q,KR,N,A,M,770,A,2020-Q2,101.4
Q,KR,N,A,M,770,A,2020-Q3,103.3
Q,KR,N,A,M,770,A,2020-Q4,103.6
Q,KR,N,A,M,770,A,2021-Q1,104.4
Q,KR,N,A,M,770,A,2021-Q2,105.2
Q,KR,N,A,M,770,A,2021-Q3,106.1
Q,KR,N,A,M,770,A,2021-Q4,106.9
Q,KR,N,A,M,770,A,2022-Q1,107.0
Q,KR,N,A,M,770,A,2022-Q2,108.4
Q,KR,N,A,M,770,A,2022-Q3,110.8
Q,KR,N,A,M,770,A,2022-Q4,111.7
Q,KR,N,A,M,770,A,2023-Q1,114.3
Q,KR,N,A,M,770,A,2023-Q2,114.2
Q,KR,N,A,M,770,A,2023-Q3,114.6
Q,KR,N,A,M,770,A,2023-Q4,112.9
Q,KR,N,A,M,770,A,2024-Q1,112.2
Q,KR,N,A,M,770,A,2024-Q2,111.6
Q,KR,N,A,M,770,A,2024-Q3,111.2
Q,KR,N,A,M,770,A,2024-Q4,110.6
Q,KR,N,A,M,770,A,2025-Q1,111.3
Q,KR,N,A,M,770,A,2025-Q2,110.8
Q,JP,N,A,M,770,A,2007-Q1,101.2
Q,JP,N,A,M,770,A,2007-Q2,98.3
Q,JP,N,A,M,770,A,2007-Q3,99.5
Q,JP,N,A,M,770,A,2007-Q4,100.7
Q,JP,N,A,M,770,A,2008-Q1,99.1
Q,JP,N,A,M,770,A,2008-Q2,101.4
Q,JP,N,A,M,770,A,2008-Q3,101.8
Q,JP,N,A,M,770,A,2008-Q4,105.6
Q,JP,N,A,M,770,A,2009-Q1,106.2
Q,JP,N,A,M,770,A,2009-Q2,107.0
Q,JP,N,A,M,770,A,2009-Q3,108.1
Q,JP,N,A,M,770,A,2009-Q4,108.8
Q,JP,N,A,M,770,A,2010-Q1,106.1
Q,JP,N,A,M,770,A,2010-Q2,104.7
Q,JP,N,A,M,770,A,2010-Q3,103.2
Q,JP,N,A,M,770,A,2010-Q4,102.2
Q,JP,N,A,M,770,A,2011-Q1,101.2
Q,JP,N,A,M,770,A,2011-Q2,100.8
Q,JP,N,A,M,770,A,2011-Q3,101.5
Q,JP,N,A,M,770,A,2011-Q4,101.7
Q,JP,N,A,M,770,A,2012-Q1,101.0
Q,JP,N,A,M,770,A,2012-Q2,98.2
Q,JP,N,A,M,770,A,2012-Q3,99.3
Q,JP,N,A,M,770,A,2012-Q4,100.2
Q,JP,N,A,M,770,A,2013-Q1,100.0
Q,JP,N,A,M,770,A,2013-Q2,98.7
Q,JP,N,A,M,770,A,2013-Q3,98.8
Q,JP,N,A,M,770,A,2013-Q4,99.1
Q,JP,N,A,M,770,A,2014-Q1,98.1
Q,JP,N,A,M,770,A,2014-Q2,96.7
Q,JP,N,A,M,770,A,2014-Q3,97.1
Q,JP,N,A,M,770,A,2014-Q4,97.7
Q,JP,N,A,M,770,A,2015-Q1,96.7
Q,JP,N,A,M,770,A,2015-Q2,94.6
Q,JP,N,A,M,770,A,2015-Q3,94.3
Q,JP,N,A,M,770,A,2015-Q4,94.9
Q,JP,N,A,M,770,A,2016-Q1,93.8
Q,JP,N,A,M,770,A,2016-Q2,94.2
Q,JP,N,A,M,770,A,2016-Q3,95.5
Q,JP,N,A,M,770,A,2016-Q4,96.7
Q,JP,N,A,M,770,A,2017-Q1,97.1
Q,JP,N,A,M,770,A,2017-Q2,96.3
Q,JP,N,A,M,770,A,2017-Q3,96.4
Q,JP,N,A,M,770,A,2017-Q4,96.6
Q,JP,N,A,M,770,A,2018-Q1,95.9
Q,JP,N,A,M,770,A,2018-Q2,96.6
Q,JP,N,A,M,770,A,2018-Q3,97.6
Q,JP,N,A,M,770,A,2018-Q4,98.9
Q,JP,N,A,M,770,A,2019-Q1,99.7
Q,JP,N,A,M,770,A,2019-Q2,100.2
Q,JP,N,A,M,770,A,2019-Q3,101.6
Q,JP,N,A,M,770,A,2019-Q4,103.2
Q,JP,N,A,M,770,A,2020-Q1,104.4
Q,JP,N,A,M,770,A,2020-Q2,114.1
Q,JP,N,A,M,770,A,2020-Q3,116.1
Q,JP,N,A,M,770,A,2020-Q4,117.2
Q,JP,N,A,M,770,A,2021-Q1,117.6
Q,JP,N,A,M,770,A,2021-Q2,116.3
Q,JP,N,A,M,770,A,2021-Q3,116.2
Q,JP,N,A,M,770,A,2021-Q4,117.6
Q,JP,N,A,M,770,A,2022-Q1,117.5
Q,JP,N,A,M,770,A,2022-Q2,118.4
Q,JP,N,A,M,770,A,2022-Q3,118.7
Q,JP,N,A,M,770,A,2022-Q4,119.3
Q,JP,N,A,M,770,A,2023-Q1,118.1
Q,JP,N,A,M,770,A,2023-Q2,117.5
Q,JP,N,A,M,770,A,2023-Q3,117.4
Q,JP,N,A,M,770,A,2023-Q4,117.3
Q,JP,N,A,M,770,A,2024-Q1,117.8
Q,JP,N,A,M,770,A,2024-Q2,117.4
Q,JP,N,A,M,770,A,2024-Q3,116.0
Q,JP,N,A,M,770,A,2024-Q4,117.2
Q,JP,N,A,M,770,A,2025-Q1,115.6
Q,JP,N,A,M,770,A,2025-Q2,115.3
