FREQ,EER_TYPE,EER_BASKET,REF_AREA,TIME_PERIOD,OBS_VALUE
M,N,N,FR,2025-10,101.36
M,N,N,FR,2025-11,101.47
M,N,N,FR,2025-12,101.68
M,N,N,FR,2026-01,101.62
M,N,N,GB,2007-01,140.51
M,N,N,GB,2007-02,139.82
M,N,N,GB,2007-03,137.61
M,N,N,GB,2007-04,138.57
M,N,N,GB,2007-05,138.19
M,N,N,GB,2007-06,139.16
M,N,N,GB,2007-07,140.0
M,N,N,GB,2007-08,138.92
M,N,N,GB,2007-09,137.21
M,N,N,GB,2007-10,136.37
M,N,N,GB,2007-11,134.8
M,N,N,GB,2007-12,132.66
M,N,N,GB,2008-01,127.95
M,N,N,GB,2008-02,127.15
M,N,N,GB,2008-03,124.58
M,N,N,GB,2008-04,122.09
M,N,N,GB,2008-05,122.3
M,N,N,GB,2008-06,122.56
M,N,N,GB,2008-07,122.81
M,N,N,GB,2008-08,121.5
M,N,N,GB,2008-09,119.38
M,N,N,GB,2008-10,119.14
M,N,N,GB,2008-11,111.67
M,N,N,GB,2008-12,104.26
M,N,N,GB,2009-01,101.88
M,N,N,GB,2009-02,104.81
M,N,N,GB,2009-03,102.11
M,N,N,GB,2009-04,104.55
M,N,N,GB,2009-05,106.48
M,N,N,GB,2009-06,110.79
M,N,N,GB,2009-07,110.29
M,N,N,GB,2009-08,110.12
M,N,N,GB,2009-09,106.85
M,N,N,GB,2009-10,104.24
M,N,N,GB,2009-11,106.28
M,N,N,GB,2009-12,105.62
M,N,N,GB,2010-01,106.75
M,N,N,GB,2010-02,106.26
M,N,N,GB,2010-03,102.76
M,N,N,GB,2010-04,105.53
M,N,N,GB,2010-05,105.84
M,N,N,GB,2010-06,108.66
M,N,N,GB,2010-07,108.65
M,N,N,GB,2010-08,110.23
M,N,N,GB,2010-09,108.19
M,N,N,GB,2010-10,105.25
M,N,N,GB,2010-11,107.37
M,N,N,GB,2010-12,107.0
M,N,N,GB,2011-01,107.2
M,N,N,GB,2011-02,107.95
M,N,N,GB,2011-03,106.15
M,N,N,GB,2011-04,105.06
M,N,N,GB,2011-05,105.15
M,N,N,GB,2011-06,103.98
M,N,N,GB,2011-07,103.71
M,N,N,GB,2011-08,104.61
M,N,N,GB,2011-09,104.49
M,N,N,GB,2011-10,104.76
M,N,N,GB,2011-11,106.06
M,N,N,GB,2011-12,106.87
M,N,N,GB,2012-01,107.46
M,N,N,GB,2012-02,107.5
M,N,N,GB,2012-03,108.06
M,N,N,GB,2012-04,109.55
M,N,N,GB,2012-05,111.19
M,N,N,GB,2012-06,110.26
M,N,N,GB,2012-07,111.82
M,N,N,GB,2012-08,111.78
M,N,N,GB,2012-09,111.61
M,N,N,GB,2012-10,110.82
M,N,N,GB,2012-11,110.89
M,N,N,GB,2012-12,110.6
M,N,N,GB,2013-01,108.71
M,N,N,GB,2013-02,105.44
M,N,N,GB,2013-03,104.96
M,N,N,GB,2013-04,106.44
M,N,N,GB,2013-05,106.88
M,N,N,GB,2013-06,107.01
M,N,N,GB,2013-07,105.71
M,N,N,GB,2013-08,106.51
M,N,N,GB,2013-09,108.71
M,N,N,GB,2013-10,108.52
M,N,N,GB,2013-11,109.65
M,N,N,GB,2013-12,110.63
M,N,N,GB,2014-01,111.83
M,N,N,GB,2014-02,112.08
M,N,N,GB,2014-03,111.56
M,N,N,GB,2014-04,112.36
M,N,N,GB,2014-05,113.36
M,N,N,GB,2014-06,114.62
M,N,N,GB,2014-07,116.09
M,N,N,GB,2014-08,115.0
M,N,N,GB,2014-09,115.15
M,N,N,GB,2014-10,115.13
M,N,N,GB,2014-11,114.87
M,N,N,GB,2014-12,115.21
M,N,N,GB,2015-01,116.13
M,N,N,GB,2015-02,119.45
M,N,N,GB,2015-03,120.7
M,N,N,GB,2015-04,120.48
M,N,N,GB,2015-05,121.64
M,N,N,GB,2015-06,122.37
M,N,N,GB,2015-07,124.4
M,N,N,GB,2015-08,124.0
M,N,N,GB,2015-09,121.38
M,N,N,GB,2015-10,120.95
M,N,N,GB,2015-11,123.98
M,N,N,GB,2015-12,121.14
M,N,N,GB,2016-01,116.83
M,N,N,GB,2016-02,114.09
M,N,N,GB,2016-03,112.92
M,N,N,GB,2016-04,111.59
M,N,N,GB,2016-05,113.81
M,N,N,GB,2016-06,111.44
M,N,N,GB,2016-07,104.24
M,N,N,GB,2016-08,102.66
M,N,N,GB,2016-09,103.08
M,N,N,GB,2016-10,97.96
M,N,N,GB,2016-11,100.52
M,N,N,GB,2016-12,103.0
M,N,N,GB,2017-01,101.1
M,N,N,GB,2017-02,101.86
M,N,N,GB,2017-03,100.51
M,N,N,GB,2017-04,102.58
M,N,N,GB,2017-05,102.87
M,N,N,GB,2017-06,100.66
M,N,N,GB,2017-07,100.34
M,N,N,GB,2017-08,98.23
M,N,N,GB,2017-09,100.32
M,N,N,GB,2017-10,100.58
M,N,N,GB,2017-11,100.9
M,N,N,GB,2017-12,101.71
M,N,N,GB,2018-01,102.25
M,N,N,GB,2018-02,102.48
M,N,N,GB,2018-03,102.65
M,N,N,GB,2018-04,103.86
M,N,N,GB,2018-05,102.28
M,N,N,GB,2018-06,101.77
M,N,N,GB,2018-07,101.03
M,N,N,GB,2018-08,99.59
M,N,N,GB,2018-09,100.33
M,N,N,GB,2018-10,101.12
M,N,N,GB,2018-11,100.98
M,N,N,GB,2018-12,99.11
M,N,N,GB,2019-01,100.32
M,N,N,GB,2019-02,101.84
M,N,N,GB,2019-03,103.49
M,N,N,GB,2019-04,102.88
M,N,N,GB,2019-05,101.81
M,N,N,GB,2019-06,99.64
M,N,N,GB,2019-07,98.44
M,N,N,GB,2019-08,96.55
M,N,N,GB,2019-09,98.89
M,N,N,GB,2019-10,100.81
M,N,N,GB,2019-11,102.84
M,N,N,GB,2019-12,104.09
M,N,N,GB,2020-01,103.88
M,N,N,GB,2020-02,104.5
M,N,N,GB,2020-03,98.84
M,N,N,GB,2020-04,100.53
M,N,N,GB,2020-05,99.26
M,N,N,GB,2020-06,98.63
M,N,N,GB,2020-07,98.38
M,N,N,GB,2020-08,99.6
M,N,N,GB,2020-09,98.54
M,N,N,GB,2020-10,98.63
M,N,N,GB,2020-11,99.84
M,N,N,GB,2020-12,99.37
M,N,N,GB,2021-01,100.77
M,N,N,GB,2021-02,102.98
M,N,N,GB,2021-03,104.44
M,N,N,GB,2021-04,103.92
M,N,N,GB,2021-05,104.47
M,N,N,GB,2021-06,104.73
M,N,N,GB,2021-07,104.64
M,N,N,GB,2021-08,104.92
M,N,N,GB,2021-09,104.46
M,N,N,GB,2021-10,105.26
M,N,N,GB,2021-11,104.65
M,N,N,GB,2021-12,104.33
M,N,N,GB,2022-01,106.1
M,N,N,GB,2022-02,105.91
M,N,N,GB,2022-03,105.31
M,N,N,GB,2022-04,105.11
M,N,N,GB,2022-05,103.11
M,N,N,GB,2022-06,102.33
M,N,N,GB,2022-07,102.26
M,N,N,GB,2022-08,102.5
M,N,N,GB,2022-09,98.98
M,N,N,GB,2022-10,99.65
M,N,N,GB,2022-11,100.52
M,N,N,GB,2022-12,101.11
M,N,N,GB,2023-01,100.0
M,N,N,GB,2023-02,99.61
M,N,N,GB,2023-03,100.18
M,N,N,GB,2023-04,101.03
M,N,N,GB,2023-05,102.09
M,N,N,GB,2023-06,103.56
M,N,N,GB,2023-07,104.06
M,N,N,GB,2023-08,103.93
M,N,N,GB,2023-09,103.14
M,N,N,GB,2023-10,102.15
M,N,N,GB,2023-11,102.43
M,N,N,GB,2023-12,103.24
M,N,N,GB,2024-01,103.74
M,N,N,GB,2024-02,104.11
M,N,N,GB,2024-03,104.37
M,N,N,GB,2024-04,104.18
M,N,N,GB,2024-05,104.56
M,N,N,GB,2024-06,105.5
M,N,N,GB,2024-07,106.24
M,N,N,GB,2024-08,105.14
M,N,N,GB,2024-09,106.56
M,N,N,GB,2024-10,106.98
M,N,N,GB,2024-11,106.63
M,N,N,GB,2024-12,107.05
M,N,N,GB,2025-01,105.55
M,N,N,GB,2025-02,106.49
M,N,N,GB,2025-03,106.76
M,N,N,GB,2025-04,105.51
M,N,N,GB,2025-05,106.63
M,N,N,GB,2025-06,106.43
M,N,N,GB,2025-07,105.13
M,N,N,GB,2025-08,105.09
M,N,N,GB,2025-09,104.85
M,N,N,GB,2025-10,104.46
M,N,N,GB,2025-11,103.51
M,N,N,GB,2025-12,104.52
M,N,N,GB,2026-01,105.24
