STRUCTURE,STRUCTURE_ID,ACTION,FREQ,ADJUSTMENT,REF_AREA,SECTOR,COUNTERPART_SECTOR,TRANSACTION,INSTR_ASSET,ACTIVITY,EXPENDITURE,UNIT_MEASURE,PRICE_BASE,TRANSFORMATION,TABLE_IDENTIFIER,TIME_PERIOD,OBS_VALUE
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,CHN,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2025-Q2,5.2
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,CHN,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2025-Q1,5.4
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,AUS,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2025-Q1,1.403820061
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,CAN,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2025-Q1,2.907410795
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,CAN,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2024-Q4,3.100577659
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,AUS,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2024-Q4,1.288900981
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,CHN,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2024-Q4,5.4
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,CHN,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2024-Q3,4.6
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,AUS,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2024-Q3,0.818905742
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,CAN,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2024-Q3,2.43536328
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,CAN,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2024-Q2,1.654024201
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,AUS,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2024-Q2,0.903227744
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,CHN,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2024-Q2,4.7
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,CHN,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2024-Q1,5.3
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,AUS,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2024-Q1,1.108367329
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,CAN,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2024-Q1,0.992150675
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,CAN,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2023-Q4,1.317030446
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,AUS,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2023-Q4,1.353312829
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,USA,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2007-Q1,1.57672497
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2023-Q4,2.333108157
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2023-Q3,1.458866744
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2023-Q2,1.168743352
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2023-Q1,1.369183758
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2022-Q4,1.394528426
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2022-Q3,3.349274383
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2022-Q2,2.83912563
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2022-Q1,3.356633896
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2021-Q4,4.530792498
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2021-Q3,4.565082635
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2021-Q2,6.884085606
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2021-Q1,2.534543249
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2020-Q4,-0.29881084
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2020-Q3,-0.876579144
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2020-Q2,-2.826865627
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2020-Q1,1.221830242
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2019-Q4,2.62558369
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2019-Q3,2.180049846
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2019-Q2,2.494714604
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2019-Q1,1.949396126
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2018-Q4,3.360358376
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2018-Q3,2.546417813
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2018-Q2,3.425969233
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2018-Q1,3.379720154
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2017-Q4,3.031762683
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2017-Q3,4.06777404
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2017-Q2,3.053251144
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2017-Q1,3.584071146
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2016-Q4,2.822457587
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2016-Q3,2.82492001
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2016-Q2,3.948414116
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2016-Q1,3.103106562
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2015-Q4,3.595574868
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2015-Q3,3.348485068
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2015-Q2,2.099973057
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2015-Q1,2.627894962
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2014-Q4,2.528771321
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2014-Q3,2.879274519
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2014-Q2,3.644191566
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2014-Q1,3.82966836
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2013-Q4,3.856567865
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2013-Q3,3.721011876
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2013-Q2,3.148842817
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2013-Q1,2.426889057
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2012-Q4,2.592439611
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2012-Q3,2.517212087
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2012-Q2,2.534251633
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2012-Q1,2.546385261
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2011-Q4,2.545079664
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2011-Q3,3.299799026
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2011-Q2,3.869684747
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2011-Q1,5.091750305
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2010-Q4,6.536815544
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2010-Q3,5.82343081
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2010-Q2,7.954098487
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2010-Q1,7.673794861
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2009-Q4,5.486261775
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2009-Q3,1.186166157
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2009-Q2,-1.157580852
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2009-Q1,-2.120988374
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2008-Q4,-1.642399028
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2008-Q3,3.796245888
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2008-Q2,4.332854149
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2008-Q1,5.714228023
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2007-Q4,6.78312512
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2007-Q3,5.590786867
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2007-Q2,5.990599421
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2007-Q1,4.978463782
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2014-Q2,0.254321725
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2014-Q1,0.204731736
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2013-Q4,-0.666783662
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2013-Q3,-1.284275235
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2013-Q2,-2.265885972
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2013-Q1,-3.059089638
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2012-Q4,-3.267733673
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2012-Q3,-3.473060107
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2012-Q2,-3.272560121
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2012-Q1,-2.690722576
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2011-Q4,-1.108703888
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2011-Q3,0.725605387
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2011-Q2,1.457050031
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2011-Q1,2.386665372
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2010-Q4,2.199351332
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2010-Q3,1.601295013
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2010-Q2,1.672336267
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2010-Q1,0.448173471
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2009-Q4,-2.391395338
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2009-Q3,-4.974484928
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2009-Q2,-6.717451176
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2009-Q1,-7.087884999
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2008-Q4,-3.707269386
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2008-Q3,-1.561227493
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_GROWTH_OECD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,PC,L,GY,T0102,2025-Q1,-0.280580748
