FREQ,REF_AREA,VALUE,UNIT_MEASURE,TIME_PERIOD,OBS_VALUE
Q,GB,R,628,2007-Q1,115.0923
Q,GB,R,628,2007-Q2,118.3291
Q,GB,R,628,2007-Q3,121.7
Q,GB,R,628,2007-Q4,120.4231
Q,GB,R,628,2008-Q1,116.5328
Q,GB,R,628,2008-Q2,113.534
Q,GB,R,628,2008-Q3,107.8233
Q,GB,R,628,2008-Q4,100.587
Q,GB,R,628,2009-Q1,95.7192
Q,GB,R,628,2009-Q2,95.8899
Q,GB,R,628,2009-Q3,99.0275
Q,GB,R,628,2009-Q4,100.1791
Q,GB,R,628,2010-Q1,99.7592
Q,GB,R,628,2010-Q2,100.3242
Q,GB,R,628,2010-Q3,101.5186
Q,GB,R,628,2010-Q4,98.4106
Q,GB,R,628,2011-Q1,95.2008
Q,GB,R,628,2011-Q2,94.3417
Q,GB,R,628,2011-Q3,95.0732
Q,GB,R,628,2011-Q4,92.7574
Q,GB,R,628,2012-Q1,91.5258
Q,GB,R,628,2012-Q2,92.5006
Q,GB,R,628,2012-Q3,93.1725
Q,GB,R,628,2012-Q4,91.2587
Q,GB,R,628,2013-Q1,90.276
Q,GB,R,628,2013-Q2,91.4474
Q,GB,R,628,2013-Q3,93.3982
Q,GB,R,628,2013-Q4,93.283
Q,GB,R,628,2014-Q1,94.5354
Q,GB,R,628,2014-Q2,97.1421
Q,GB,R,628,2014-Q3,100.228
Q,GB,R,628,2014-Q4,100.3097
Q,GB,R,628,2015-Q1,100.7165
Q,GB,R,628,2015-Q2,102.3749
Q,GB,R,628,2015-Q3,105.5383
Q,GB,R,628,2015-Q4,106.7322
Q,GB,R,628,2016-Q1,108.4225
Q,GB,R,628,2016-Q2,110.1801
Q,GB,R,628,2016-Q3,111.8814
Q,GB,R,628,2016-Q4,111.1833
Q,GB,R,628,2017-Q1,110.784
Q,GB,R,628,2017-Q2,111.9813
Q,GB,R,628,2017-Q3,113.9862
Q,GB,R,628,2017-Q4,112.8992
Q,GB,R,628,2018-Q1,112.5418
Q,GB,R,628,2018-Q2,112.8496
Q,GB,R,628,2018-Q3,114.2754
Q,GB,R,628,2018-Q4,113.0424
Q,GB,R,628,2019-Q1,112.0354
Q,GB,R,628,2019-Q2,111.7198
Q,GB,R,628,2019-Q3,113.0235
Q,GB,R,628,2019-Q4,112.4384
Q,GB,R,628,2020-Q1,112.1297
Q,GB,R,628,2020-Q2,112.3348
Q,GB,R,628,2020-Q3,115.1981
Q,GB,R,628,2020-Q4,118.3291
Q,GB,R,628,2021-Q1,119.9913
Q,GB,R,628,2021-Q2,120.442
Q,GB,R,628,2021-Q3,121.4089
Q,GB,R,628,2021-Q4,121.0006
Q,GB,R,628,2022-Q1,122.2217
Q,GB,R,628,2022-Q2,120.1854
Q,GB,R,628,2022-Q3,122.4408
Q,GB,R,628,2022-Q4,119.1114
Q,GB,R,628,2023-Q1,115.3541
Q,GB,R,628,2023-Q2,111.8532
Q,GB,R,628,2023-Q3,113.4931
Q,GB,R,628,2023-Q4,111.5411
Q,GB,R,628,2024-Q1,109.9391
Q,GB,R,628,2024-Q2,109.9853
Q,GB,R,628,2024-Q3,112.2059
Q,GB,R,628,2024-Q4,111.4854
Q,GB,R,628,2025-Q1,111.5402
Q,GB,R,628,2025-Q2,108.9633
Q,GB,R,628,2025-Q3,110.872
Q,JP,N,771,2007-Q1,-1.5426
Q,JP,N,771,2007-Q2,-1.1427
Q,JP,N,771,2007-Q3,-0.7339
Q,JP,N,771,2007-Q4,-0.7356
Q,JP,N,771,2008-Q1,-0.7373
Q,JP,N,771,2008-Q2,-1.2467
Q,JP,N,771,2008-Q3,-1.756
Q,JP,N,771,2008-Q4,-2.5475
Q,JP,N,771,2009-Q1,-4.2
Q,JP,N,771,2009-Q2,-5.0314
Q,JP,N,771,2009-Q3,-3.0036
Q,JP,N,771,2009-Q4,-2.8462
Q,JP,N,771,2010-Q1,0.4032
Q,JP,N,771,2010-Q2,2.1153
Q,JP,N,771,2010-Q3,1.2441
Q,JP,N,771,2010-Q4,2.0014
Q,JP,N,771,2011-Q1,0.8367
Q,JP,N,771,2011-Q2,0.2005
Q,JP,N,771,2011-Q3,0.2325
Q,JP,N,771,2011-Q4,-0.9977
Q,JP,N,771,2012-Q1,-0.4978
Q,JP,N,771,2012-Q2,-1.1004
Q,JP,N,771,2012-Q3,-1.4579
Q,JP,N,771,2012-Q4,-0.4367
Q,JP,N,771,2013-Q1,-0.467
Q,JP,N,771,2013-Q2,1.7195
Q,JP,N,771,2013-Q3,2.4882
Q,JP,N,771,2013-Q4,2.8003
Q,JP,N,771,2014-Q1,3.0831
Q,JP,N,771,2014-Q2,1.4915
Q,JP,N,771,2014-Q3,1.0827
Q,JP,N,771,2014-Q4,0.5907
Q,JP,N,771,2015-Q1,2.3732
Q,JP,N,771,2015-Q2,2.5147
Q,JP,N,771,2015-Q3,2.8562
Q,JP,N,771,2015-Q4,1.9576
Q,JP,N,771,2016-Q1,1.6196
Q,JP,N,771,2016-Q2,2.9627
Q,JP,N,771,2016-Q3,1.7671
Q,JP,N,771,2016-Q4,2.528
Q,JP,N,771,2017-Q1,3.9063
Q,JP,N,771,2017-Q2,2.0111
Q,JP,N,771,2017-Q3,2.4496
Q,JP,N,771,2017-Q4,1.8102
Q,JP,N,771,2018-Q1,1.5338
Q,JP,N,771,2018-Q2,1.9108
Q,JP,N,771,2018-Q3,1.7857
Q,JP,N,771,2018-Q4,2.5138
Q,JP,N,771,2019-Q1,2.3104
Q,JP,N,771,2019-Q2,1.9345
Q,JP,N,771,2019-Q3,1.2489
Q,JP,N,771,2019-Q4,0.9569
Q,JP,N,771,2020-Q1,-0.4343
Q,JP,N,771,2020-Q2,-0.7007
Q,JP,N,771,2020-Q3,-0.1175
Q,JP,N,771,2020-Q4,1.5699
Q,JP,N,771,2021-Q1,3.344
Q,JP,N,771,2021-Q2,5.469
Q,JP,N,771,2021-Q3,8.1447
Q,JP,N,771,2021-Q4,6.8241
Q,JP,N,771,2022-Q1,9.0602
Q,JP,N,771,2022-Q2,9.1999
Q,JP,N,771,2022-Q3,7.8575
Q,JP,N,771,2022-Q4,7.5348
Q,JP,N,771,2023-Q1,4.7472
Q,JP,N,771,2023-Q2,3.2423
Q,JP,N,771,2023-Q3,2.1427
Q,JP,N,771,2023-Q4,2.031
Q,JP,N,771,2024-Q1,2.4877
Q,JP,N,771,2024-Q2,2.7695
Q,JP,N,771,2024-Q3,3.233
Q,JP,N,771,2024-Q4,2.7868
Q,JP,N,771,2025-Q1,4.6864
Q,JP,N,771,2025-Q2,3.6574
Q,JP,N,771,2025-Q3,4.1597
Q,IT,R,771,2007-Q1,4.0599
Q,IT,R,771,2007-Q2,3.3933
Q,IT,R,771,2007-Q3,2.9042
Q,IT,R,771,2007-Q4,2.0347
Q,IT,R,771,2008-Q1,0.6583
Q,IT,R,771,2008-Q2,0.0141
Q,IT,R,771,2008-Q3,-1.309
Q,IT,R,771,2008-Q4,-2.211
Q,IT,R,771,2009-Q1,-1.2254
Q,IT,R,771,2009-Q2,-1.6976
Q,IT,R,771,2009-Q3,-1.2491
Q,IT,R,771,2009-Q4,-0.9106
Q,IT,R,771,2010-Q1,-3.3484
Q,IT,R,771,2010-Q2,-2.4443
Q,IT,R,771,2010-Q3,-2.0543
Q,IT,R,771,2010-Q4,-1.4897
Q,IT,R,771,2011-Q1,-1.032
Q,IT,R,771,2011-Q2,-0.2914
Q,IT,R,771,2011-Q3,-1.5037
Q,IT,R,771,2011-Q4,-2.7095
Q,IT,R,771,2012-Q1,-2.575
Q,IT,R,771,2012-Q2,-5.2639
Q,IT,R,771,2012-Q3,-6.6175
Q,IT,R,771,2012-Q4,-7.2256
Q,IT,R,771,2013-Q1,-8.8808
Q,IT,R,771,2013-Q2,-7.7601
Q,IT,R,771,2013-Q3,-7.3442
Q,IT,R,771,2013-Q4,-6.3649
Q,IT,R,771,2014-Q1,-4.8196
Q,IT,R,771,2014-Q2,-5.4055
Q,IT,R,771,2014-Q3,-4.6358
Q,IT,R,771,2014-Q4,-4.9474
Q,IT,R,771,2015-Q1,-5.4398
Q,IT,R,771,2015-Q2,-4.7403
Q,IT,R,771,2015-Q3,-2.8866
Q,IT,R,771,2015-Q4,-2.2111
Q,IT,R,771,2016-Q1,0.1942
Q,IT,R,771,2016-Q2,1.0952
Q,IT,R,771,2016-Q3,0.02
Q,IT,R,771,2016-Q4,0.0369
Q,IT,R,771,2017-Q1,-2.014
Q,IT,R,771,2017-Q2,-2.364
Q,IT,R,771,2017-Q3,-2.5917
Q,IT,R,771,2017-Q4,-2.0804
Q,IT,R,771,2018-Q1,-1.2227
Q,IT,R,771,2018-Q2,-1.3115
Q,IT,R,771,2018-Q3,-2.2538
Q,IT,R,771,2018-Q4,-1.8983
Q,IT,R,771,2019-Q1,-1.8467
Q,IT,R,771,2019-Q2,-0.9411
Q,IT,R,771,2019-Q3,0.0496
Q,IT,R,771,2019-Q4,-0.0892
Q,IT,R,771,2020-Q1,1.4433
Q,IT,R,771,2020-Q2,3.4639
Q,IT,R,771,2020-Q3,1.5041
Q,IT,R,771,2020-Q4,1.754
Q,IT,R,771,2021-Q1,1.1204
Q,IT,R,771,2021-Q2,-0.7984
Q,IT,R,771,2021-Q3,1.8917
Q,IT,R,771,2021-Q4,0.4397
Q,IT,R,771,2022-Q1,-1.06
Q,IT,R,771,2022-Q2,-1.6448
Q,IT,R,771,2022-Q3,-5.0757
Q,IT,R,771,2022-Q4,-8.1022
Q,IT,R,771,2023-Q1,-7.2191
Q,IT,R,771,2023-Q2,-6.283
Q,IT,R,771,2023-Q3,-3.6813
Q,IT,R,771,2023-Q4,0.7876
Q,IT,R,771,2024-Q1,0.6618
Q,IT,R,771,2024-Q2,2.1156
Q,IT,R,771,2024-Q3,2.7164
Q,IT,R,771,2024-Q4,3.2094
Q,IT,R,771,2025-Q1,2.7144
Q,IT,R,771,2025-Q2,2.1766
Q,IT,R,771,2025-Q3,2.183
Q,CA,N,628,2007-Q1,88.7773
Q,CA,N,628,2007-Q2,92.578
Q,CA,N,628,2007-Q3,94.5142
Q,CA,N,628,2007-Q4,94.8727
Q,CA,N,628,2008-Q1,96.3069
Q,CA,N,628,2008-Q2,97.024
Q,CA,N,628,2008-Q3,95.0161
Q,CA,N,628,2008-Q4,91.3589
Q,CA,N,628,2009-Q1,88.4905
Q,CA,N,628,2009-Q2,90.4984
Q,CA,N,628,2009-Q3,93.6536
Q,CA,N,628,2009-Q4,96.3069
Q,CA,N,628,2010-Q1,99.3905
Q,CA,N,628,2010-Q2,101.1115
Q,CA,N,628,2010-Q3,99.9641
Q,CA,N,628,2010-Q4,99.5339
Q,CA,N,628,2011-Q1,102.3306
Q,CA,N,628,2011-Q2,105.7727
Q,CA,N,628,2011-Q3,107.1352
Q,CA,N,628,2011-Q4,107.3503
Q,CA,N,628,2012-Q1,109.7885
Q,CA,N,628,2012-Q2,111.9398
Q,CA,N,628,2012-Q3,110.9358
Q,CA,N,628,2012-Q4,109.5016
Q,CA,N,628,2013-Q1,110.7207
Q,CA,N,628,2013-Q2,113.0154
Q,CA,N,628,2013-Q3,113.5891
Q,CA,N,628,2013-Q4,113.9477
Q,CA,N,628,2014-Q1,116.4575
Q,CA,N,628,2014-Q2,119.1825
Q,CA,N,628,2014-Q3,119.8996
Q,CA,N,628,2014-Q4,120.2582
Q,CA,N,628,2015-Q1,123.5568
Q,CA,N,628,2015-Q2,127.8594
Q,CA,N,628,2015-Q3,130.1542
Q,CA,N,628,2015-Q4,131.6601
Q,CA,N,628,2016-Q1,138.616
Q,CA,N,628,2016-Q2,147.3646
Q,CA,N,628,2016-Q3,151.739
Q,CA,N,628,2016-Q4,152.7429
Q,CA,N,628,2017-Q1,163.0692
Q,CA,N,628,2017-Q2,172.2995
Q,CA,N,628,2017-Q3,174.5216
Q,CA,N,628,2017-Q4,174.0089
Q,CA,N,628,2018-Q1,175.2054
Q,CA,N,628,2018-Q2,177.4275
Q,CA,N,628,2018-Q3,177.7694
Q,CA,N,628,2018-Q4,177.0856
Q,CA,N,628,2019-Q1,176.231
Q,CA,N,628,2019-Q2,177.7694
Q,CA,N,628,2019-Q3,178.1112
Q,CA,N,628,2019-Q4,179.9915
Q,CA,N,628,2020-Q1,183.752
Q,CA,N,628,2020-Q2,187.8544
Q,CA,N,628,2020-Q3,190.4183
Q,CA,N,628,2020-Q4,195.0335
Q,CA,N,628,2021-Q1,199.8196
Q,CA,N,628,2021-Q2,213.1523
Q,CA,N,628,2021-Q3,217.7675
Q,CA,N,628,2021-Q4,222.2117
Q,CA,N,628,2022-Q1,250.6859
Q,CA,N,628,2022-Q2,244.1149
Q,CA,N,628,2022-Q3,221.9997
Q,CA,N,628,2022-Q4,211.7547
Q,CA,N,628,2023-Q1,211.9666
Q,CA,N,628,2023-Q2,222.565
Q,CA,N,628,2023-Q3,221.2932
Q,CA,N,628,2023-Q4,212.7439
Q,CA,N,628,2024-Q1,213.4504
Q,CA,N,628,2024-Q2,216.3473
Q,CA,N,628,2024-Q3,212.3906
Q,CA,N,628,2024-Q4,208.7871
Q,CA,N,628,2025-Q1,210.2709
Q,CA,N,628,2025-Q2,210.0589
Q,CA,N,628,2025-Q3,205.6076
Q,GB,R,771,2007-Q1,7.4875
Q,GB,R,771,2007-Q2,8.0073
Q,GB,R,771,2007-Q3,8.4601
Q,GB,R,771,2007-Q4,6.0245
Q,GB,R,771,2008-Q1,1.2516
Q,GB,R,771,2008-Q2,-4.0523
Q,GB,R,771,2008-Q3,-11.4024
Q,GB,R,771,2008-Q4,-16.472
Q,GB,R,771,2009-Q1,-17.8607
Q,GB,R,771,2009-Q2,-15.5408
Q,GB,R,771,2009-Q3,-8.1575
Q,GB,R,771,2009-Q4,-0.4056
Q,GB,R,771,2010-Q1,4.2206
Q,GB,R,771,2010-Q2,4.6243
Q,GB,R,771,2010-Q3,2.5155
Q,GB,R,771,2010-Q4,-1.7653
Q,GB,R,771,2011-Q1,-4.5693
Q,GB,R,771,2011-Q2,-5.9631
Q,GB,R,771,2011-Q3,-6.349
Q,GB,R,771,2011-Q4,-5.7446
Q,GB,R,771,2012-Q1,-3.8603
Q,GB,R,771,2012-Q2,-1.9516
Q,GB,R,771,2012-Q3,-1.9992
Q,GB,R,771,2012-Q4,-1.6157
Q,GB,R,771,2013-Q1,-1.3656
Q,GB,R,771,2013-Q2,-1.1386
Q,GB,R,771,2013-Q3,0.2422
Q,GB,R,771,2013-Q4,2.2183
Q,GB,R,771,2014-Q1,4.7182
Q,GB,R,771,2014-Q2,6.2273
Q,GB,R,771,2014-Q3,7.3126
Q,GB,R,771,2014-Q4,7.5326
Q,GB,R,771,2015-Q1,6.5384
Q,GB,R,771,2015-Q2,5.3868
Q,GB,R,771,2015-Q3,5.2983
Q,GB,R,771,2015-Q4,6.4027
Q,GB,R,771,2016-Q1,7.6512
Q,GB,R,771,2016-Q2,7.6241
Q,GB,R,771,2016-Q3,6.0102
Q,GB,R,771,2016-Q4,4.1704
Q,GB,R,771,2017-Q1,2.1781
Q,GB,R,771,2017-Q2,1.6348
Q,GB,R,771,2017-Q3,1.8813
Q,GB,R,771,2017-Q4,1.5434
Q,GB,R,771,2018-Q1,1.5867
Q,GB,R,771,2018-Q2,0.7754
Q,GB,R,771,2018-Q3,0.2537
Q,GB,R,771,2018-Q4,0.1268
Q,GB,R,771,2019-Q1,-0.4499
Q,GB,R,771,2019-Q2,-1.0012
Q,GB,R,771,2019-Q3,-1.0954
Q,GB,R,771,2019-Q4,-0.5342
Q,GB,R,771,2020-Q1,0.0842
Q,GB,R,771,2020-Q2,0.5506
Q,GB,R,771,2020-Q3,1.924
Q,GB,R,771,2020-Q4,5.239
Q,GB,R,771,2021-Q1,7.0111
Q,GB,R,771,2021-Q2,7.2169
Q,GB,R,771,2021-Q3,5.3914
Q,GB,R,771,2021-Q4,2.2577
Q,GB,R,771,2022-Q1,1.8588
Q,GB,R,771,2022-Q2,-0.213
Q,GB,R,771,2022-Q3,0.8499
Q,GB,R,771,2022-Q4,-1.5613
Q,GB,R,771,2023-Q1,-5.6189
Q,GB,R,771,2023-Q2,-6.9328
Q,GB,R,771,2023-Q3,-7.3078
Q,GB,R,771,2023-Q4,-6.3557
Q,GB,R,771,2024-Q1,-4.6943
Q,GB,R,771,2024-Q2,-1.67
Q,GB,R,771,2024-Q3,-1.1342
Q,GB,R,771,2024-Q4,-0.0499
Q,GB,R,771,2025-Q1,1.4564
Q,GB,R,771,2025-Q2,-0.9293
Q,GB,R,771,2025-Q3,-1.1888
Q,FR,R,628,2007-Q1,103.7818
Q,FR,R,628,2007-Q2,104.4941
Q,FR,R,628,2007-Q3,106.6731
Q,FR,R,628,2007-Q4,106.2858
Q,FR,R,628,2008-Q1,104.9238
Q,FR,R,628,2008-Q2,103.8905
Q,FR,R,628,2008-Q3,103.9231
Q,FR,R,628,2008-Q4,100.9857
Q,FR,R,628,2009-Q1,97.6274
Q,FR,R,628,2009-Q2,95.769
Q,FR,R,628,2009-Q3,97.3461
Q,FR,R,628,2009-Q4,97.3731
Q,FR,R,628,2010-Q1,97.5619
Q,FR,R,628,2010-Q2,98.6505
Q,FR,R,628,2010-Q3,101.4767
Q,FR,R,628,2010-Q4,102.2866
Q,FR,R,628,2011-Q1,102.1835
Q,FR,R,628,2011-Q2,103.0256
Q,FR,R,628,2011-Q3,105.2365
Q,FR,R,628,2011-Q4,103.5496
Q,FR,R,628,2012-Q1,101.6158
Q,FR,R,628,2012-Q2,100.8134
Q,FR,R,628,2012-Q3,101.5615
Q,FR,R,628,2012-Q4,99.876
Q,FR,R,628,2013-Q1,98.5358
Q,FR,R,628,2013-Q2,97.9094
Q,FR,R,628,2013-Q3,98.7113
Q,FR,R,628,2013-Q4,97.7057
Q,FR,R,628,2014-Q1,96.3972
Q,FR,R,628,2014-Q2,96.1602
Q,FR,R,628,2014-Q3,97.0861
Q,FR,R,628,2014-Q4,95.3437
Q,FR,R,628,2015-Q1,94.8173
Q,FR,R,628,2015-Q2,94.0651
Q,FR,R,628,2015-Q3,95.6777
Q,FR,R,628,2015-Q4,95.1597
Q,FR,R,628,2016-Q1,95.1417
Q,FR,R,628,2016-Q2,94.7332
Q,FR,R,628,2016-Q3,96.8292
Q,FR,R,628,2016-Q4,96.198
Q,FR,R,628,2017-Q1,96.6222
Q,FR,R,628,2017-Q2,96.9934
Q,FR,R,628,2017-Q3,99.0877
Q,FR,R,628,2017-Q4,98.289
Q,FR,R,628,2018-Q1,98.1154
Q,FR,R,628,2018-Q2,97.8563
Q,FR,R,628,2018-Q3,99.5677
Q,FR,R,628,2018-Q4,99.5774
Q,FR,R,628,2019-Q1,99.7798
Q,FR,R,628,2019-Q2,99.861
Q,FR,R,628,2019-Q3,101.9361
Q,FR,R,628,2019-Q4,102.2275
Q,FR,R,628,2020-Q1,103.4148
Q,FR,R,628,2020-Q2,104.734
Q,FR,R,628,2020-Q3,106.5583
Q,FR,R,628,2020-Q4,108.1316
Q,FR,R,628,2021-Q1,108.3302
Q,FR,R,628,2021-Q2,109.5674
Q,FR,R,628,2021-Q3,112.2212
Q,FR,R,628,2021-Q4,112.506
Q,FR,R,628,2022-Q1,111.8103
Q,FR,R,628,2022-Q2,111.1144
Q,FR,R,628,2022-Q3,112.8255
Q,FR,R,628,2022-Q4,111.0625
Q,FR,R,628,2023-Q1,108.5265
Q,FR,R,628,2023-Q2,106.3737
Q,FR,R,628,2023-Q3,106.0945
Q,FR,R,628,2023-Q4,103.2303
Q,FR,R,628,2024-Q1,100.5492
Q,FR,R,628,2024-Q2,99.3328
Q,FR,R,628,2024-Q3,100.65
Q,FR,R,628,2024-Q4,100.0346
Q,FR,R,628,2025-Q1,99.8819
Q,FR,R,628,2025-Q2,99.1561
Q,FR,R,628,2025-Q3,100.3427
Q,CA,N,771,2007-Q1,11.4311
Q,CA,N,771,2007-Q2,11.006
Q,CA,N,771,2007-Q3,10.4778
Q,CA,N,771,2007-Q4,10.25
Q,CA,N,771,2008-Q1,8.4814
Q,CA,N,771,2008-Q2,4.8025
Q,CA,N,771,2008-Q3,0.5311
Q,CA,N,771,2008-Q4,-3.7037
Q,CA,N,771,2009-Q1,-8.1162
Q,CA,N,771,2009-Q2,-6.7258
Q,CA,N,771,2009-Q3,-1.434
Q,CA,N,771,2009-Q4,5.416
Q,CA,N,771,2010-Q1,12.3177
Q,CA,N,771,2010-Q2,11.7274
Q,CA,N,771,2010-Q3,6.7381
Q,CA,N,771,2010-Q4,3.3507
Q,CA,N,771,2011-Q1,2.9582
Q,CA,N,771,2011-Q2,4.6099
Q,CA,N,771,2011-Q3,7.1736
Q,CA,N,771,2011-Q4,7.853
Q,CA,N,771,2012-Q1,7.288
Q,CA,N,771,2012-Q2,5.8305
Q,CA,N,771,2012-Q3,3.5475
Q,CA,N,771,2012-Q4,2.004
Q,CA,N,771,2013-Q1,0.8491
Q,CA,N,771,2013-Q2,0.9609
Q,CA,N,771,2013-Q3,2.3917
Q,CA,N,771,2013-Q4,4.0602
Q,CA,N,771,2014-Q1,5.1813
Q,CA,N,771,2014-Q2,5.4569
Q,CA,N,771,2014-Q3,5.5556
Q,CA,N,771,2014-Q4,5.5381
Q,CA,N,771,2015-Q1,6.0961
Q,CA,N,771,2015-Q2,7.2804
Q,CA,N,771,2015-Q3,8.5526
Q,CA,N,771,2015-Q4,9.4812
Q,CA,N,771,2016-Q1,12.188
Q,CA,N,771,2016-Q2,15.2552
Q,CA,N,771,2016-Q3,16.584
Q,CA,N,771,2016-Q4,16.0131
Q,CA,N,771,2017-Q1,17.641
Q,CA,N,771,2017-Q2,16.9205
Q,CA,N,771,2017-Q3,15.0144
Q,CA,N,771,2017-Q4,13.9227
Q,CA,N,771,2018-Q1,7.4423
Q,CA,N,771,2018-Q2,2.9762
Q,CA,N,771,2018-Q3,1.8609
Q,CA,N,771,2018-Q4,1.7682
Q,CA,N,771,2019-Q1,0.5854
Q,CA,N,771,2019-Q2,0.1927
Q,CA,N,771,2019-Q3,0.1923
Q,CA,N,771,2019-Q4,1.6409
Q,CA,N,771,2020-Q1,4.2677
Q,CA,N,771,2020-Q2,5.6731
Q,CA,N,771,2020-Q3,6.9098
Q,CA,N,771,2020-Q4,8.3571
Q,CA,N,771,2021-Q1,8.7442
Q,CA,N,771,2021-Q2,13.4668
Q,CA,N,771,2021-Q3,14.3627
Q,CA,N,771,2021-Q4,13.9351
Q,CA,N,771,2022-Q1,25.4561
Q,CA,N,771,2022-Q2,14.5261
Q,CA,N,771,2022-Q3,1.9435
Q,CA,N,771,2022-Q4,-4.7059
Q,CA,N,771,2023-Q1,-15.4453
Q,CA,N,771,2023-Q2,-8.8278
Q,CA,N,771,2023-Q3,-0.3183
Q,CA,N,771,2023-Q4,0.4671
Q,CA,N,771,2024-Q1,0.7
Q,CA,N,771,2024-Q2,-2.7937
Q,CA,N,771,2024-Q3,-4.023
Q,CA,N,771,2024-Q4,-1.8598
Q,CA,N,771,2025-Q1,-1.4896
Q,CA,N,771,2025-Q2,-2.9066
Q,CA,N,771,2025-Q3,-3.1936
Q,DE,N,628,2007-Q1,96.6
Q,DE,N,628,2007-Q2,96.5
Q,DE,N,628,2007-Q3,97.1
Q,DE,N,628,2007-Q4,97.3
Q,DE,N,628,2008-Q1,99.4
Q,DE,N,628,2008-Q2,100.3
Q,DE,N,628,2008-Q3,99.9
Q,DE,N,628,2008-Q4,100.6
Q,DE,N,628,2009-Q1,100.3
Q,DE,N,628,2009-Q2,99.0
Q,DE,N,628,2009-Q3,99.0
Q,DE,N,628,2009-Q4,99.4
Q,DE,N,628,2010-Q1,98.6
Q,DE,N,628,2010-Q2,99.8
Q,DE,N,628,2010-Q3,100.6
Q,DE,N,628,2010-Q4,101.0
Q,DE,N,628,2011-Q1,101.5
Q,DE,N,628,2011-Q2,101.9
Q,DE,N,628,2011-Q3,103.1
Q,DE,N,628,2011-Q4,103.2
Q,DE,N,628,2012-Q1,104.1
Q,DE,N,628,2012-Q2,105.4
Q,DE,N,628,2012-Q3,105.8
Q,DE,N,628,2012-Q4,106.6
Q,DE,N,628,2013-Q1,107.4
Q,DE,N,628,2013-Q2,108.6
Q,DE,N,628,2013-Q3,109.6
Q,DE,N,628,2013-Q4,109.1
Q,DE,N,628,2014-Q1,109.9
Q,DE,N,628,2014-Q2,112.1
Q,DE,N,628,2014-Q3,112.7
Q,DE,N,628,2014-Q4,112.7
Q,DE,N,628,2015-Q1,114.6
Q,DE,N,628,2015-Q2,117.0
Q,DE,N,628,2015-Q3,117.6
Q,DE,N,628,2015-Q4,119.3
Q,DE,N,628,2016-Q1,121.7
Q,DE,N,628,2016-Q2,125.2
Q,DE,N,628,2016-Q3,127.5
Q,DE,N,628,2016-Q4,129.3
Q,DE,N,628,2017-Q1,129.9
Q,DE,N,628,2017-Q2,132.5
Q,DE,N,628,2017-Q3,134.7
Q,DE,N,628,2017-Q4,137.4
Q,DE,N,628,2018-Q1,138.6
Q,DE,N,628,2018-Q2,141.3
Q,DE,N,628,2018-Q3,144.2
Q,DE,N,628,2018-Q4,146.0
Q,DE,N,628,2019-Q1,146.0
Q,DE,N,628,2019-Q2,149.7
Q,DE,N,628,2019-Q3,151.8
Q,DE,N,628,2019-Q4,155.5
Q,DE,N,628,2020-Q1,156.8
Q,DE,N,628,2020-Q2,159.6
Q,DE,N,628,2020-Q3,164.4
Q,DE,N,628,2020-Q4,169.1
Q,DE,N,628,2021-Q1,171.4
Q,DE,N,628,2021-Q2,177.9
Q,DE,N,628,2021-Q3,185.4
Q,DE,N,628,2021-Q4,190.4
Q,DE,N,628,2022-Q1,192.3
Q,DE,N,628,2022-Q2,196.1
Q,DE,N,628,2022-Q3,194.8
Q,DE,N,628,2022-Q4,185.7
Q,DE,N,628,2023-Q1,180.1
Q,DE,N,628,2023-Q2,177.6
Q,DE,N,628,2023-Q3,174.9
Q,DE,N,628,2023-Q4,171.5
Q,DE,N,628,2024-Q1,170.8
Q,DE,N,628,2024-Q2,173.2
Q,DE,N,628,2024-Q3,174.6
Q,DE,N,628,2024-Q4,174.8
Q,DE,N,628,2025-Q1,176.8
Q,DE,N,628,2025-Q2,178.6
Q,DE,N,628,2025-Q3,180.3
Q,AU,R,628,2007-Q1,86.4771
Q,AU,R,628,2007-Q2,89.2112
Q,AU,R,628,2007-Q3,91.7657
Q,AU,R,628,2007-Q4,94.3873
Q,AU,R,628,2008-Q1,93.5451
Q,AU,R,628,2008-Q2,91.405
Q,AU,R,628,2008-Q3,88.3133
Q,AU,R,628,2008-Q4,87.3918
Q,AU,R,628,2009-Q1,87.0962
Q,AU,R,628,2009-Q2,90.3262
Q,AU,R,628,2009-Q3,93.2284
Q,AU,R,628,2009-Q4,97.864
Q,AU,R,628,2010-Q1,99.9682
Q,AU,R,628,2010-Q2,101.2842
Q,AU,R,628,2010-Q3,99.2963
Q,AU,R,628,2010-Q4,99.4624
Q,AU,R,628,2011-Q1,97.1941
Q,AU,R,628,2011-Q2,95.6559
Q,AU,R,628,2011-Q3,93.4029
Q,AU,R,628,2011-Q4,92.6571
Q,AU,R,628,2012-Q1,93.1231
Q,AU,R,628,2012-Q2,93.03
Q,AU,R,628,2012-Q3,91.5678
Q,AU,R,628,2012-Q4,93.3948
Q,AU,R,628,2013-Q1,93.666
Q,AU,R,628,2013-Q2,95.6544
Q,AU,R,628,2013-Q3,96.8764
Q,AU,R,628,2013-Q4,99.954
Q,AU,R,628,2014-Q1,100.7972
Q,AU,R,628,2014-Q2,102.2539
Q,AU,R,628,2014-Q3,102.9975
Q,AU,R,628,2014-Q4,104.8988
Q,AU,R,628,2015-Q1,106.3573
Q,AU,R,628,2015-Q2,110.5975
Q,AU,R,628,2015-Q3,112.3251
