STRUCTURE,STRUCTURE_ID,ACTION,REF_AREA,FREQ,MEASURE,UNIT_MEASURE,ACTIVITY,ADJUSTMENT,TRANSFORMATION,TIME_HORIZ,METHODOLOGY,TIME_PERIOD,OBS_VALUE
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2025-04,126.4078
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2025-06,126.9416
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2025-07,127.2094
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2007-01,87.01482
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2007-02,87.1181
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2007-03,87.21793
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2007-04,87.31437
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2007-05,87.40746
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2007-06,87.49726
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2007-07,87.58383
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2007-08,87.66726
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2007-09,87.74763
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2007-10,87.82507
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2007-11,87.89968
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2007-12,87.97161
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2008-01,88.04101
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2008-02,88.10806
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2008-03,88.17291
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2008-04,88.23579
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2008-05,88.29688
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2008-06,88.35641
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2008-07,88.41463
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2008-08,88.47176
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2008-09,88.52806
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2008-10,88.58381
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2008-11,88.63927
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2008-12,88.69473
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2009-01,88.75043
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2009-02,88.80664
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2009-03,88.8636
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2009-04,88.92152
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2009-05,88.98064
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2009-06,89.04112
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2009-07,89.10316
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2009-08,89.1669
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2009-09,89.23249
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2009-10,89.30005
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2009-11,89.36969
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2009-12,89.4415
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2010-01,89.51556
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2010-02,89.59194
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2010-03,89.67071
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2010-04,89.75191
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2010-05,89.83559
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2010-06,89.92178
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2010-07,90.01051
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2010-08,90.10179
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2010-09,90.19567
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2010-10,90.29215
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2010-11,90.39125
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2010-12,90.49299
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2011-01,90.59738
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2011-02,90.70443
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2009-12,98.48167
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2010-01,98.63585
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2010-02,98.79016
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2010-03,98.94988
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2010-04,99.11278
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2011-05,99.46604
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2011-06,99.455
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2011-07,99.46192
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2011-08,99.50069
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2011-09,99.57978
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2011-10,99.69061
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2011-11,99.81648
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2011-12,99.93916
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2012-01,100.044
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2012-02,100.1198
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2012-03,100.1591
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2012-04,100.1612
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2012-05,100.1289
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2012-06,100.068
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2012-07,99.98881
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2012-08,99.90388
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2012-09,99.8261
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2012-10,99.76768
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2012-11,99.73775
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2012-12,99.73841
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2013-01,99.75866
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2013-02,99.78404
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2013-03,99.80473
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2013-04,99.82307
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2013-05,99.8465
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2013-06,99.88053
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2013-07,99.92122
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2013-08,99.95893
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2013-09,99.98151
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2013-10,99.9775
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2024-06,100.3335
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2024-07,100.3554
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2024-09,100.3194
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2024-10,100.2517
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2024-12,100.0413
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2025-01,99.93289
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2025-03,99.82253
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2025-04,99.83776
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2025-06,99.969
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2025-07,100.0589
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2007-01,101.3004
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2007-02,101.3469
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2007-03,101.4037
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2007-04,101.4716
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2007-05,101.5489
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2007-06,101.6316
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2007-07,101.715
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2007-08,101.7926
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2007-09,101.8564
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2007-10,101.8977
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2007-11,101.9094
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2007-12,101.8916
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2008-01,101.858
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2013-04,94.37808
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2013-05,94.55018
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2013-06,94.72422
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2013-07,94.90016
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2013-08,95.07794
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2013-09,95.25751
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2013-10,95.43882
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2013-11,95.62181
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2013-12,95.80643
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2014-01,95.99261
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2014-02,96.18033
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2014-03,96.3695
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2014-04,96.56007
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2014-05,96.75198
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2014-06,96.94515
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2014-07,97.13952
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2014-08,97.33501
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2014-09,97.53157
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2014-10,97.72912
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2014-11,97.9276
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2014-12,98.12697
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2015-01,98.32717
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2015-02,98.52814
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2015-03,98.72986
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2015-04,98.93227
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2015-05,99.13534
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2015-06,99.33905
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2015-07,99.54337
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2015-08,99.74828
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2015-09,99.95379
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2015-10,100.1599
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2015-11,100.3665
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2015-12,100.5737
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2016-01,100.7815
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2016-02,100.9898
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2016-03,101.1987
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2016-04,101.4082
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2016-05,101.6182
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2016-06,101.8287
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2016-07,102.0399
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2016-08,102.2515
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2016-09,102.4638
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2016-10,102.6765
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2016-11,102.8898
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2016-12,103.1036
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2017-01,103.3179
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2017-02,103.5327
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2017-03,103.748
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2017-04,103.9637
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2017-05,104.1799
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2017-06,104.3965
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2017-07,104.6135
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2017-08,104.8308
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2017-09,105.0485
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2017-10,105.2664
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2017-11,105.4846
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2017-12,105.703
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2018-01,105.9216
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2018-02,106.1403
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2018-03,106.3592
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,T,IX,_Z,H,2018-04,106.5781
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2015-10,100.3154
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2015-11,100.2339
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2015-12,100.1638
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2016-01,100.1039
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2016-02,100.0504
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2016-03,100.0014
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2016-04,99.95873
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2016-05,99.92626
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2016-06,99.90598
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2016-07,99.89431
DATAFLOW,OECD.SDD.STES:DSD_STES@DF_CLI(4.1),I,USA,M,RS,IX,_Z,NOR,IX,_Z,H,2016-08,99.8854
